year	month	day	Taver	Tmax	Tmin	precp	labels
16330	2002	7	17	28.9	35.4	20.9	0	2002
16331	2002	7	18	25	32.4	18	0	2002
16332	2002	7	19	26.5	36.3	17.5	0	2002
16333	2002	7	20	30.1	38.3	21.7	0	2002
16334	2002	7	21	27	36.9	24.9	0.1	2002
16335	2002	7	22	21.2	28.2	18.8	0.1	2002
16336	2002	7	23	17.4	22.7	15.8	3.6	2002
16337	2002	7	24	16.5	19.4	14.9	7.1	2002
16338	2002	7	25	20.3	27.1	14.2	0.1	2002
16339	2002	7	26	21.5	28.5	14.6	0	2002
16340	2002	7	27	20.5	27.6	16	2	2002
16341	2002	7	28	21.2	28	16.4	2.3	2002
16342	2002	7	29	20.4	26.7	16.9	1.1	2002
16343	2002	7	30	20.5	27	14.5	0.1	2002
16344	2002	7	31	20.1	25.3	16.4	5.9	2002
16345	2002	8	1	18.3	25.8	11.3	0	2002
16346	2002	8	2	22.4	29.3	14.1	0	2002
16347	2002	8	3	23.3	30.9	15.8	0.1	2002
16348	2002	8	4	23.2	31.3	16.1	0	2002
16349	2002	8	5	21.5	30.4	16.9	0	2002
16350	2002	8	6	24	31.3	17.8	0.1	2002
16351	2002	8	7	25.5	33.2	17.8	0	2002
16352	2002	8	8	27.8	35.6	18.8	0	2002
16353	2002	8	9	27.8	35.4	17.6	0	2002
16354	2002	8	10	28.8	37.3	20.5	0	2002
16355	2002	8	11	29.4	37	21.6	0	2002
16356	2002	8	12	28.1	36	25.2	0	2002
16357	2002	8	13	19.1	25.9	14.8	0.5	2002
16358	2002	8	14	19.2	27.6	12.2	0	2002
16359	2002	8	15	18.9	26.7	16.4	0.9	2002
16360	2002	8	16	17.4	22	15	0.1	2002
16361	2002	8	17	18.9	26.3	13.5	2	2002
16362	2002	8	18	22.9	31.1	14.5	0	2002
16363	2002	8	19	25.2	32.9	15.8	0	2002
16364	2002	8	20	26.2	35.3	16.9	0	2002
16365	2002	8	21	24.4	33.2	19.9	0.2	2002
16366	2002	8	22	19.9	26.2	14.4	0.2	2002
16367	2002	8	23	19.8	28.2	12.8	0	2002
16368	2002	8	24	20.7	29.4	12.7	0	2002
16369	2002	8	25	23.3	31.7	16.4	0	2002
16370	2002	8	26	22.1	27.8	18.4	1.7	2002
16371	2002	8	27	16.7	23	8.5	0	2002
16372	2002	8	28	17.8	24.9	11.3	0	2002
16373	2002	8	29	20.9	28.1	12.3	0.1	2002
16374	2002	8	30	19	26.3	15.5	0.1	2002
16375	2002	8	31	14.3	20.4	7.9	0	2002
16376	2002	9	1	13.6	21.2	6.6	0	2002
16377	2002	9	2	15.7	22.7	8.8	0	2002
16378	2002	9	3	17.5	25.5	8.5	0	2002
16379	2002	9	4	17.9	25.6	11.5	0	2002
16380	2002	9	5	19	28	11.4	0	2002
16381	2002	9	6	17.8	27.6	12.8	0.1	2002
16382	2002	9	7	11.6	16.7	8.1	4.6	2002
16383	2002	9	8	11.4	17.9	5.1	0	2002
16384	2002	9	9	14.4	20.9	7.8	0	2002
16385	2002	9	10	14.9	24.5	6.3	0	2002
16386	2002	9	11	16.8	25.6	6.1	0	2002
16387	2002	9	12	19.3	28.6	9.4	0	2002
16388	2002	9	13	21.3	29.6	11.2	0	2002
16389	2002	9	14	21.2	29.3	14	0	2002
16390	2002	9	15	10.2	23.8	6	3.3	2002
16391	2002	9	16	6	12.7	0.9	0	2002
16392	2002	9	17	9.1	17.4	0.7	0	2002
16393	2002	9	18	13.5	19.9	8	0	2002
16394	2002	9	19	15.7	24.5	6.4	0	2002
16395	2002	9	20	17.7	25.9	8.4	0	2002
16396	2002	9	21	20.3	28.1	11.5	0	2002
16397	2002	9	22	20.4	28.1	12.4	0	2002
16398	2002	9	23	14.3	24.2	9.5	0	2002
16399	2002	9	24	10.5	18.5	4.6	0	2002
16400	2002	9	25	10.8	19.2	4.5	0.1	2002
16401	2002	9	26	14.4	22.9	7.3	0	2002
16402	2002	9	27	16.1	26.1	7.5	0	2002
16403	2002	9	28	15.5	25.4	8.8	0	2002
16404	2002	9	29	15.4	20.5	12.1	0.7	2002
16405	2002	9	30	11.8	19.5	3.5	0	2002
16406	2002	10	1	15	21.4	8.2	0.1	2002
16407	2002	10	2	10.9	16.7	6.8	0	2002
16408	2002	10	3	8.1	16.7	0.9	0	2002
16409	2002	10	4	13.4	20.2	7	0	2002
16410	2002	10	5	17.6	22.4	14.1	0	2002
16411	2002	10	6	18.4	26	12.8	0	2002
16412	2002	10	7	13.2	21.5	9.9	0.1	2002
16413	2002	10	8	10.2	16.7	6.4	0	2002
16414	2002	10	9	10.4	16.3	5.5	0	2002
16415	2002	10	10	9	15.1	4.8	0	2002
16416	2002	10	11	9.7	14.5	5.3	0.1	2002
16417	2002	10	12	11.9	17.3	8.2	1.2	2002
16418	2002	10	13	11.2	17	5.2	0.1	2002
16419	2002	10	14	5.6	16.4	3.5	5.1	2002
16420	2002	10	15	1.2	5	0	3.4	2002
16421	2002	10	16	0	5.3	-3.1	0	2002
16422	2002	10	17	0.1	6.3	-5	0	2002
16423	2002	10	18	-0.4	5.8	-5.4	0	2002
16424	2002	10	19	1.4	7.4	-3.7	0	2002
16425	2002	10	20	3.7	9.9	-1	0	2002
16426	2002	10	21	3.6	10.2	-1.7	0	2002
16427	2002	10	22	4.6	10.4	-0.6	0	2002
16428	2002	10	23	5.5	11.7	0.8	0	2002
16429	2002	10	24	6.9	14	2.6	0	2002
16430	2002	10	25	8.7	15.8	3	0	2002
16431	2002	10	26	4.6	11.4	0.3	0	2002
16432	2002	10	27	2.6	7.1	0.8	0	2002
16433	2002	10	28	0.6	3.9	-0.2	0	2002
16434	2002	10	29	-1.3	0.6	-4.1	0.1	2002
16435	2002	10	30	-0.3	0.7	-1.3	0.1	2002
16436	2002	10	31	2.6	10.2	-3.1	0	2002
16437	2002	11	1	5.4	11.7	0.3	0	2002
16438	2002	11	2	6.3	11.5	0.4	0	2002
16439	2002	11	3	9	14.7	3.3	0	2002
16440	2002	11	4	8.6	11.9	6.7	0.1	2002
16441	2002	11	5	-0.5	7.7	-5.3	0	2002
16442	2002	11	6	3.2	8.7	-1.5	0	2002
16443	2002	11	7	6.3	12.2	2.6	0	2002
16444	2002	11	8	6.3	10.2	0.7	2.3	2002
16445	2002	11	9	-0.7	1.4	-2.1	1.6	2002
16446	2002	11	10	-3.3	-0.2	-6.3	0	2002
16447	2002	11	11	-2.1	2	-5.8	0	2002
16448	2002	11	12	-0.9	4	-4.7	0	2002
16449	2002	11	13	0.6	6.2	-4.1	0	2002
16450	2002	11	14	2.3	7.9	-2.3	0	2002
16451	2002	11	15	2.9	7.7	-1.9	0	2002
16452	2002	11	16	1	4.9	-1.7	0.1	2002
16453	2002	11	17	-3.8	0.2	-7.1	0	2002
16454	2002	11	18	-3.7	0.7	-6.8	0	2002
16455	2002	11	19	-0.9	0.6	-3.2	3	2002
16456	2002	11	20	-0.3	0.9	-1.5	5.5	2002
16457	2002	11	21	0.2	1.2	-0.1	16.3	2002
16458	2002	11	22	-1.8	0.4	-3.5	4.3	2002
16459	2002	11	23	-4.1	-1.9	-7.2	0.2	2002
16460	2002	11	24	-4.2	-1.4	-6	0.1	2002
16461	2002	11	25	-3.2	1	-7.7	0	2002
16462	2002	11	26	-2	0.7	-4.3	1.2	2002
16463	2002	11	27	-12.2	-3.8	-15.9	0	2002
16464	2002	11	28	-13.6	-9.1	-16.9	0	2002
16465	2002	11	29	-8.8	-5.3	-12.3	0	2002
16466	2002	11	30	-7.5	-5.8	-9.2	0	2002
16467	2002	12	1	-5.3	-3.7	-7.7	0.4	2002
16468	2002	12	2	-6	-3.7	-10.1	9.7	2002
16469	2002	12	3	-17.4	-10	-21.1	0.1	2002
16470	2002	12	4	-14.7	-12.6	-15.7	0.1	2002
16471	2002	12	5	-17.5	-12.4	-20	0	2002
16472	2002	12	6	-17.9	-15	-20.3	0	2002
16473	2002	12	7	-15.7	-12.1	-18.4	0	2002
16474	2002	12	8	-10.4	-7.7	-14.9	0	2002
16475	2002	12	9	-7.5	-6.1	-9.3	0	2002
16476	2002	12	10	-7.8	-4.4	-10.5	0	2002
16477	2002	12	11	-5.8	-4.1	-7.2	0.1	2002
16478	2002	12	12	-7.1	-4.8	-8.5	0.1	2002
16479	2002	12	13	-7	-5	-8.3	1.5	2002
16480	2002	12	14	-6.6	-4.7	-7.6	1.2	2002
16481	2002	12	15	-3.3	0.8	-8.2	4.8	2002
16482	2002	12	16	-13.7	-6.3	-16.6	0	2002
16483	2002	12	17	-16.9	-13.9	-20.5	0.4	2002
16484	2002	12	18	-12.4	-9.3	-16.7	1	2002
16485	2002	12	19	-21.6	-15.7	-23.9	0.6	2002
16486	2002	12	20	-24.1	-19.7	-26.6	0.1	2002
16487	2002	12	21	-23.3	-19.8	-26.2	0.1	2002
16488	2002	12	22	-16.7	-11.7	-21.3	0	2002
16489	2002	12	23	-12.1	-9.3	-14.8	0	2002
16490	2002	12	24	-11	-8.3	-13.9	0	2002
16491	2002	12	25	-12.1	-8.6	-13.8	0	2002
16492	2002	12	26	-9.7	-6.1	-15.3	0	2002
16493	2002	12	27	-12	-7	-14.1	0	2002
16494	2002	12	28	-12.5	-10.6	-14.6	0	2002
16495	2002	12	29	-13.9	-11.2	-14.8	0	2002
16496	2002	12	30	-12.9	-9.3	-15.8	0	2002
16497	2002	12	31	-16.1	-10	-22	0.4	2002
16498	2003	1	1	-24.1	-19.7	-27.5	0	2003
16499	2003	1	2	-16.3	-11.5	-21.4	0	2003
16500	2003	1	3	-11.2	-8.2	-13.4	0	2003
16501	2003	1	4	-14.2	-11.9	-15.8	0	2003
16502	2003	1	5	-11.3	-6.5	-15.4	0	2003
16503	2003	1	6	-7.9	-4.7	-10.5	0	2003
16504	2003	1	7	-8	-6.2	-9.5	0	2003
16505	2003	1	8	-9.6	-6.8	-10.8	0	2003
16506	2003	1	9	-7.9	-5.5	-9.5	0	2003
16507	2003	1	10	-4.7	0.7	-8.7	0	2003
16508	2003	1	11	-2.4	0.7	-5.3	0	2003
16509	2003	1	12	-6.1	-3	-7.5	1.9	2003
16510	2003	1	13	-5.6	-3.5	-9.8	0.1	2003
16511	2003	1	14	-3.9	-2.7	-5.8	0.1	2003
16512	2003	1	15	-4.5	-2.8	-6	0.3	2003
16513	2003	1	16	-5.1	-2	-8.2	5.2	2003
16514	2003	1	17	-6.6	-0.9	-14.6	0.1	2003
16515	2003	1	18	-1.6	1	-3.1	2.6	2003
16516	2003	1	19	-2.8	0.9	-5.5	0.1	2003
16517	2003	1	20	-7	0.7	-11	6.8	2003
16518	2003	1	21	-9.7	-4.8	-12.3	0	2003
16519	2003	1	22	-15	-8.8	-17.6	0	2003
16520	2003	1	23	-16.4	-13.5	-18.3	0.9	2003
16521	2003	1	24	-24	-16.1	-26.7	0.3	2003
16522	2003	1	25	-26.1	-22.2	-29.6	0	2003
16523	2003	1	26	-21.7	-17.3	-25.2	0	2003
16524	2003	1	27	-17.2	-14.3	-19.4	0	2003
16525	2003	1	28	-17.4	-13.7	-20	0	2003
16526	2003	1	29	-16.5	-11.8	-19.4	0	2003
16527	2003	1	30	-9.2	-2.3	-14.4	0	2003
16528	2003	1	31	-10.6	-7	-12.8	0	2003
16529	2003	2	1	-10.6	-8.2	-11.5	0.1	2003
16530	2003	2	2	-11.8	-6.6	-15.2	0	2003
16531	2003	2	3	-9.4	-4.1	-12.4	0	2003
16532	2003	2	4	-6.3	-1.7	-11.7	0	2003
16533	2003	2	5	-4.9	-1.8	-9.1	0	2003
16534	2003	2	6	-8	-4.4	-11	0	2003
16535	2003	2	7	-15.1	-8.3	-19.5	0.2	2003
16536	2003	2	8	-22.1	-16.2	-25.1	0.1	2003
16537	2003	2	9	-22.1	-16.1	-26.7	0	2003
16538	2003	2	10	-21.2	-11.8	-26.9	0	2003
16539	2003	2	11	-17	-8.7	-24.3	0	2003
16540	2003	2	12	-13.4	-8.8	-18.5	0	2003
16541	2003	2	13	-9.2	-5.2	-14.6	0	2003
16542	2003	2	14	-10.8	-6	-13.6	0	2003
16543	2003	2	15	-9.6	-4.6	-13.4	0.1	2003
16544	2003	2	16	-6.5	-3.1	-9.3	0	2003
16545	2003	2	17	-5	0.1	-10.7	0	2003
16546	2003	2	18	-4.5	0.9	-6.7	1	2003
16547	2003	2	19	-13.5	-6.1	-15.6	0	2003
16548	2003	2	20	-13	-8.6	-17.7	0	2003
16549	2003	2	21	-9	-4.2	-12.9	0	2003
16550	2003	2	22	-4	-2.2	-7.6	0.1	2003
16551	2003	2	23	-5.6	-2.7	-7.2	1.6	2003
16552	2003	2	24	-9.8	-6.2	-12.8	0	2003
16553	2003	2	25	-7.1	-4.2	-10.7	0.1	2003
16554	2003	2	26	-12.8	-6.8	-18.1	0	2003
16555	2003	2	27	-10.8	-5.4	-14.9	0	2003
16556	2003	2	28	-11.6	-6.4	-14.3	0	2003
16557	2003	3	1	-12.5	-7.7	-14.7	0.6	2003
16558	2003	3	2	-12.9	-7.7	-18.2	0.1	2003
16559	2003	3	3	-10.1	-6.5	-14.4	0	2003
16560	2003	3	4	-10.9	-6.9	-14.9	0.1	2003
16561	2003	3	5	-13.5	-6.9	-18.9	0.1	2003
16562	2003	3	6	-11.5	-7	-17.5	0	2003
16563	2003	3	7	-10.4	-6.7	-14.7	0	2003
16564	2003	3	8	-9.7	-4.4	-14.3	0	2003
16565	2003	3	9	-10.7	-5.4	-15	0	2003
16566	2003	3	10	-11.1	-5.1	-16.9	0	2003
16567	2003	3	11	-10.2	-6.1	-12.4	0.1	2003
16568	2003	3	12	-11.1	-7.4	-14.7	0.9	2003
16569	2003	3	13	-13	-8.3	-17.1	0.2	2003
16570	2003	3	14	-14.5	-9.2	-20.3	0.1	2003
16571	2003	3	15	-17.2	-11.5	-21.2	0.1	2003
16572	2003	3	16	-13.3	-6.3	-19.7	0	2003
16573	2003	3	17	-5.9	0.1	-11.7	0	2003
16574	2003	3	18	-2.1	2.2	-7.5	0	2003
16575	2003	3	19	1.8	6.2	-3.2	0	2003
16576	2003	3	20	-0.8	3.4	-2.9	0.2	2003
16577	2003	3	21	1.4	7.4	-2.1	0	2003
16578	2003	3	22	4.9	10.7	1.5	0	2003
16579	2003	3	23	4.5	8	1.7	0.5	2003
16580	2003	3	24	-0.9	2.1	-2.9	0.7	2003
16581	2003	3	25	-0.8	6.2	-5.7	0	2003
16582	2003	3	26	5.8	10.2	2.8	0.1	2003
16583	2003	3	27	8.1	13.3	4	0	2003
16584	2003	3	28	9.7	13.8	6.3	0.3	2003
16585	2003	3	29	4.6	9.6	1.8	2.3	2003
16586	2003	3	30	4.3	11.7	-1.9	0	2003
16587	2003	3	31	7.3	15.3	2.5	0	2003
16588	2003	4	1	2.4	10.4	-1.1	2	2003
16589	2003	4	2	1.8	8.4	-1.4	0	2003
16590	2003	4	3	1.5	6.4	-0.8	0.6	2003
16591	2003	4	4	2.1	7.7	-3.5	0	2003
16592	2003	4	5	4.5	10.3	-1	0	2003
16593	2003	4	6	7.7	12.6	2.9	0	2003
16594	2003	4	7	8.5	13.3	4.3	0.1	2003
16595	2003	4	8	1.4	12.1	-1.7	2.5	2003
16596	2003	4	9	2.7	8.8	-1.2	0.1	2003
16597	2003	4	10	3.8	10.7	-1.7	0	2003
16598	2003	4	11	1.6	8.5	-2.7	0	2003
16599	2003	4	12	5.6	14.4	-2.2	0	2003
16600	2003	4	13	7	13.8	2.3	0	2003
16601	2003	4	14	0.4	10.7	-3.1	4.7	2003
16602	2003	4	15	-10	-2.7	-12.4	0.6	2003
16603	2003	4	16	-9.6	-2.6	-14.7	0	2003
16604	2003	4	17	-4.9	2.2	-10.7	0	2003
16605	2003	4	18	-1.2	6.6	-7.4	0	2003
16606	2003	4	19	3.7	9.9	-1.9	0	2003
16607	2003	4	20	7	12.4	2.3	0	2003
16608	2003	4	21	6.9	14.4	-0.8	0	2003
16609	2003	4	22	7.7	14.8	0.4	0	2003
16610	2003	4	23	10.2	16.8	2.7	0	2003
16611	2003	4	24	12.3	19.6	3.8	0	2003
16612	2003	4	25	12.4	19.3	8	0.1	2003
16613	2003	4	26	11.4	16.5	7.7	2.4	2003
16614	2003	4	27	14.2	20.7	8.8	0.3	2003
16615	2003	4	28	17.3	24.7	8.9	0	2003
16616	2003	4	29	21.6	28.9	14.1	0	2003
16617	2003	4	30	5.6	27.8	-0.4	0.1	2003
16618	2003	5	1	7.2	13.4	0.5	0	2003
16619	2003	5	2	8.8	15.6	4.3	0	2003
16620	2003	5	3	10.1	16.9	3.4	0	2003
16621	2003	5	4	10.7	16.9	4.4	0	2003
16622	2003	5	5	13.2	20.4	7.3	0	2003
16623	2003	5	6	15	21.9	10	0	2003
16624	2003	5	7	13.4	19.8	6	0	2003
16625	2003	5	8	12.8	19.9	5.2	0.4	2003
16626	2003	5	9	14.6	20.7	8.6	0	2003
16627	2003	5	10	15.2	22.9	6.3	0	2003
16628	2003	5	11	16.9	24.5	9.3	0	2003
16629	2003	5	12	17.1	24.3	10	0	2003
16630	2003	5	13	15.9	22.6	8.3	0	2003
16631	2003	5	14	17.2	24.8	8.9	0	2003
16632	2003	5	15	19	26.3	10.3	0	2003
16633	2003	5	16	19.9	27.5	12.1	0	2003
16634	2003	5	17	19.9	28	10.3	0	2003
16635	2003	5	18	15.4	25.5	9	3.3	2003
16636	2003	5	19	16.4	23.6	9.2	0	2003
16637	2003	5	20	16.3	25.1	9.3	0.1	2003
16638	2003	5	21	16.5	23.3	10.3	0.7	2003
16639	2003	5	22	17.5	24.3	10.7	0	2003
16640	2003	5	23	17.1	23.3	12.2	2.2	2003
16641	2003	5	24	15	20.9	11	0.1	2003
16642	2003	5	25	14.7	20.3	8.5	0	2003
16643	2003	5	26	17.3	25.8	8.8	0	2003
16644	2003	5	27	22.2	29.3	11.8	0	2003
16645	2003	5	28	20.5	28.1	14.5	0	2003
16646	2003	5	29	21.6	27.6	16.4	0	2003
16647	2003	5	30	19.1	26.4	15.7	0.1	2003
16648	2003	5	31	16.8	23.4	11.3	7.3	2003
16649	2003	6	1	19.5	26.7	12.3	0	2003
16650	2003	6	2	22.5	28.4	16.8	0.1	2003
16651	2003	6	3	23.5	31.1	15.4	0	2003
16652	2003	6	4	25.5	33.2	17.8	0	2003
16653	2003	6	5	22	29.1	17.8	0.5	2003
16654	2003	6	6	22.4	27.4	17.5	0.1	2003
16655	2003	6	7	25	32.2	16.7	0.1	2003
16656	2003	6	8	20	31	16.3	0	2003
16657	2003	6	9	16	19.6	11.7	7	2003
16658	2003	6	10	17.2	21.5	14.8	1.3	2003
16659	2003	6	11	20.6	27.2	14.8	0	2003
16660	2003	6	12	23.4	30.1	17.2	0	2003
16661	2003	6	13	20.3	29	18	0.3	2003
16662	2003	6	14	17.7	23.3	13.5	0.1	2003
16663	2003	6	15	20.9	30	12.9	0	2003
16664	2003	6	16	23.8	32.1	17.2	0	2003
16665	2003	6	17	25.4	33.1	16.4	0	2003
16666	2003	6	18	26.5	33.5	16.8	0	2003
16667	2003	6	19	21.8	31.9	14.9	0	2003
16668	2003	6	20	20.3	27.4	12	0	2003
16669	2003	6	21	21.2	29.3	11.9	0	2003
16670	2003	6	22	24.7	32.8	16.7	0	2003
16671	2003	6	23	19.9	31.9	14.5	1.8	2003
16672	2003	6	24	17.8	24	9.2	0	2003
16673	2003	6	25	18.9	25.5	11.6	0	2003
16674	2003	6	26	21.3	28.9	14.2	0	2003
16675	2003	6	27	23.2	30.5	15.1	0	2003
16676	2003	6	28	23	27.9	18.4	0	2003
16677	2003	6	29	19.3	26	14.8	0.2	2003
16678	2003	6	30	20.7	26.6	14.5	0.1	2003
16679	2003	7	1	20.1	26.3	14.6	2.3	2003
16680	2003	7	2	20.2	25.7	15.5	0.3	2003
16681	2003	7	3	22.6	30.3	15.1	0	2003
16682	2003	7	4	24.9	31.3	17.8	0	2003
16683	2003	7	5	25.8	32.9	17.8	0	2003
16684	2003	7	6	22.3	31.4	18.7	0.1	2003
16685	2003	7	7	21	27.4	17	1.4	2003
16686	2003	7	8	24.6	32.2	16.4	0	2003
16687	2003	7	9	24	31.2	18.4	0.1	2003
16688	2003	7	10	22.4	28.8	16.7	0	2003
16689	2003	7	11	23	29.2	17	0	2003
16690	2003	7	12	20.8	25.8	18.1	4.4	2003
16691	2003	7	13	17.4	24.3	14.4	0.4	2003
16692	2003	7	14	18	24.4	11.2	0	2003
16693	2003	7	15	20.3	27.6	13.2	0	2003
16694	2003	7	16	20.3	28.5	16.5	0.1	2003
16695	2003	7	17	21.5	29.2	14	0.1	2003
16696	2003	7	18	24.5	31.5	16.7	0	2003
16697	2003	7	19	21	30.1	16.1	0.2	2003
16698	2003	7	20	20.2	26.9	13.8	0	2003
16699	2003	7	21	22.7	29.2	15.5	0	2003
16700	2003	7	22	21.7	30.1	18.1	0.9	2003
16701	2003	7	23	19.3	23.6	15.5	3.8	2003
16702	2003	7	24	18.3	23.7	14.6	23.3	2003
16703	2003	7	25	16.6	21.3	13	0	2003
16704	2003	7	26	16	21.7	12.2	0	2003
16705	2003	7	27	15.6	22.4	10.9	3.8	2003
16706	2003	7	28	14.6	19.6	11.5	3	2003
16707	2003	7	29	13.9	19.3	10.4	0.9	2003
16708	2003	7	30	16.6	23	9.9	0	2003
16709	2003	7	31	18.6	25.4	11.9	0	2003
16710	2003	8	1	20.6	27.6	12.9	0	2003
16711	2003	8	2	22.8	29.9	14.7	0	2003
16712	2003	8	3	23.5	30.7	16.8	0.1	2003
16713	2003	8	4	20.8	28.4	16.2	0	2003
16714	2003	8	5	19.9	26.9	14.7	0	2003
16715	2003	8	6	17.7	23.8	12.3	4.7	2003
16716	2003	8	7	18.9	25.4	12.9	0	2003
16717	2003	8	8	17.4	24.5	12	4.9	2003
16718	2003	8	9	19	26.3	12.5	0	2003
16719	2003	8	10	20.3	27.9	13.1	0	2003
16720	2003	8	11	20.8	28.1	14.3	0	2003
16721	2003	8	12	19.2	24.7	13.8	0	2003
16722	2003	8	13	16.7	23.1	9.5	0	2003
16723	2003	8	14	17.8	25.9	10	0	2003
16724	2003	8	15	19.8	25.4	14.4	0.1	2003
16725	2003	8	16	21.3	29	13.9	0	2003
16726	2003	8	17	18	27.5	15	2.8	2003
16727	2003	8	18	17.2	20.3	15.2	4.2	2003
16728	2003	8	19	18.6	25	12.9	0	2003
16729	2003	8	20	19.4	25.7	12.8	0	2003
16730	2003	8	21	19.6	26.6	12	0	2003
16731	2003	8	22	21.1	28.9	12.9	0	2003
16732	2003	8	23	22.5	30.5	14.8	0	2003
16733	2003	8	24	21.3	28.9	14.5	0	2003
16734	2003	8	25	21.1	27.3	14.7	0	2003
16735	2003	8	26	20.5	27.6	13.3	0	2003
16736	2003	8	27	20.5	27.9	13.8	0	2003
16737	2003	8	28	20.4	28.1	13.1	0	2003
16738	2003	8	29	20.1	26.4	15.8	0.1	2003
16739	2003	8	30	20.2	28	14.2	0	2003
16740	2003	8	31	20.1	28.2	12.3	0.3	2003
16741	2003	9	1	20.1	26.3	15.9	0.4	2003
16742	2003	9	2	17.7	26.1	10.6	0	2003
16743	2003	9	3	19.3	27.4	10.9	0	2003
16744	2003	9	4	21	29.9	13.1	0	2003
16745	2003	9	5	23.1	31	13.7	0	2003
16746	2003	9	6	21.5	30	13.6	0	2003
16747	2003	9	7	22	30.6	14.1	0	2003
16748	2003	9	8	24.3	32.3	17.1	0	2003
16749	2003	9	9	26.1	32.6	18.8	0	2003
16750	2003	9	10	24.6	31.9	16.1	0.1	2003
16751	2003	9	11	17.7	27.3	12.8	0.1	2003
16752	2003	9	12	17.5	24.1	10.6	0.2	2003
16753	2003	9	13	16.8	21.8	13.6	9.4	2003
16754	2003	9	14	14.7	19.8	9.7	0	2003
16755	2003	9	15	13.9	17.9	9.4	1	2003
16756	2003	9	16	11.9	18.8	6.2	0	2003
16757	2003	9	17	12.6	19.4	5.3	0	2003
16758	2003	9	18	14	23	5.7	0	2003
16759	2003	9	19	15.7	23.2	9.2	0	2003
16760	2003	9	20	17	24.1	12.5	0	2003
16761	2003	9	21	17.6	24.5	10.8	0.1	2003
16762	2003	9	22	16.3	21.9	12.4	3.3	2003
16763	2003	9	23	11	15.1	8.3	3.6	2003
16764	2003	9	24	6.5	10.8	2.3	0	2003
16765	2003	9	25	9.8	14.6	5.9	0.1	2003
16766	2003	9	26	5.2	12.5	3.6	10.5	2003
16767	2003	9	27	5.4	10	3.3	0.2	2003
16768	2003	9	28	4	9.5	1.1	0	2003
16769	2003	9	29	6.8	11.1	2.4	0	2003
16770	2003	9	30	8	13.4	4.8	0	2003
16771	2003	10	1	6.6	13.4	2.1	0	2003
16772	2003	10	2	8.6	17	2	0	2003
16773	2003	10	3	10.2	18.2	2.9	0	2003
16774	2003	10	4	10.4	19.6	2.6	0	2003
16775	2003	10	5	11	19.6	3.9	0	2003
16776	2003	10	6	10.5	17	4.9	0	2003
16777	2003	10	7	9	15.5	4.7	0	2003
16778	2003	10	8	2.5	11.5	0.2	0	2003
16779	2003	10	9	2	7.8	-2.7	0	2003
16780	2003	10	10	1.7	8.6	-3.7	0	2003
16781	2003	10	11	1.6	8.6	-3.8	0	2003
16782	2003	10	12	2	5.5	-1.6	0	2003
16783	2003	10	13	7	12.3	2.5	0	2003
16784	2003	10	14	8.5	13.2	4.7	0	2003
16785	2003	10	15	8.9	14.7	4.1	0	2003
16786	2003	10	16	5.7	14.8	-0.4	0	2003
16787	2003	10	17	4.9	11.9	-1.2	0	2003
16788	2003	10	18	5.9	13.6	-0.3	0	2003
16789	2003	10	19	9.4	15.5	4.6	0	2003
16790	2003	10	20	6.7	15.3	-0.9	0	2003
16791	2003	10	21	9.9	17.1	4.3	0	2003
16792	2003	10	22	8.6	14.2	6.6	0.1	2003
16793	2003	10	23	4.4	11.4	-1.5	0	2003
16794	2003	10	24	7.4	9.1	5.2	1.8	2003
16795	2003	10	25	7.1	8.1	5.7	7.7	2003
16796	2003	10	26	8.7	14.2	4.6	5.5	2003
16797	2003	10	27	12.8	19.2	7.2	0	2003
16798	2003	10	28	15.3	18.2	12.4	0.1	2003
16799	2003	10	29	14.9	17.2	11.8	0.1	2003
16800	2003	10	30	9.8	15.8	8.6	12.3	2003
16801	2003	10	31	2.5	9.1	-0.8	0.5	2003
16802	2003	11	1	-1.7	3.1	-5.6	0	2003
16803	2003	11	2	2	6.9	-1.3	0	2003
16804	2003	11	3	0.7	6.2	-2.5	0	2003
16805	2003	11	4	-1.9	2.4	-3	0.1	2003
16806	2003	11	5	-5.5	-0.9	-7.6	0.7	2003
16807	2003	11	6	-6.3	-0.1	-10.6	0	2003
16808	2003	11	7	-4.2	1.1	-8.7	0	2003
16809	2003	11	8	-2.6	1.8	-7	0	2003
16810	2003	11	9	-0.9	4	-3.5	0	2003
16811	2003	11	10	-1.4	4.4	-6.3	0	2003
16812	2003	11	11	1.3	4.4	-1.2	0	2003
16813	2003	11	12	1.3	4.1	-1.2	5.8	2003
16814	2003	11	13	-5.9	1.9	-9	3.8	2003
16815	2003	11	14	-6.9	-2.8	-13	0	2003
16816	2003	11	15	-1.1	3.4	-5.4	0	2003
16817	2003	11	16	-3.3	3.2	-7.2	3	2003
16818	2003	11	17	-10.1	-6.9	-14.5	0	2003
16819	2003	11	18	-8.5	-4.7	-10	0.1	2003
16820	2003	11	19	-11.6	-7.5	-14.4	0.3	2003
16821	2003	11	20	-9.2	-5	-14.4	0	2003
16822	2003	11	21	-4.8	-0.3	-8.4	0	2003
16823	2003	11	22	-3.3	0.2	-6.2	0	2003
16824	2003	11	23	-2.4	0	-4.6	1.4	2003
16825	2003	11	24	-1.8	-0.1	-3.2	4.9	2003
16826	2003	11	25	-2.3	-0.4	-4.6	0.1	2003
16827	2003	11	26	-11.9	-0.8	-14.4	2	2003
